# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/22 16:07:56
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.5941    1.9000  5.696e-01
  0.5941    1.9500  5.559e-01
  0.5941    2.0000  5.368e-01
  0.5941    2.0500  5.673e-01
  0.5941    2.1000  5.935e-01
  0.5941    2.1500  5.884e-01
  0.5941    2.2000  6.155e-01
  0.5941    2.2500  6.129e-01
  0.5941    2.3000  6.253e-01
  0.5941    2.3500  5.891e-01
  0.5941    2.4000  6.491e-01
  0.5941    2.4500  6.292e-01
  0.5941    2.5000  6.309e-01
  0.5941    2.5500  6.520e-01
  0.5941    2.6000  7.206e-01
  0.5941    2.6500  7.358e-01
  0.5941    2.7000  7.814e-01
  0.5941    2.7500  7.883e-01
  0.5941    2.8000  7.735e-01
  0.5941    2.8500  8.826e-01
  0.5941    2.9000  1.025e+00
  0.5941    2.9500  1.039e+00
  0.5941    3.0000  1.146e+00
  0.5941    3.0500  1.285e+00
  0.5941    3.1000  1.497e+00
  0.5941    3.1500  1.743e+00
  0.5941    3.2000  1.993e+00
  0.5941    3.2500  2.472e+00
  0.5941    3.3000  3.501e+00
  0.5941    3.3500  4.749e+00
  0.5941    3.4000  6.943e+00
  0.5941    3.4500  1.125e+01
  0.5941    3.5000  2.040e+01
  0.5941    3.5500  3.879e+01
  0.5941    3.6000  5.524e+01
  0.5941    3.6500  5.318e+01
  0.5941    3.7000  3.496e+01
  0.5941    3.7500  1.986e+01
  0.5941    3.8000  1.236e+01
  0.5941    3.8500  8.521e+00
  0.5941    3.9000  6.315e+00
  0.5941    3.9500  4.908e+00
  0.5941    4.0000  3.727e+00
  0.5941    4.0500  2.772e+00
  0.5941    4.1000  2.264e+00
  0.5941    4.1500  2.053e+00
  0.5941    4.2000  1.891e+00
  0.5941    4.2500  1.741e+00
  0.5941    4.3000  1.635e+00
  0.5941    4.3500  1.526e+00
  0.5941    4.4000  1.458e+00
  0.5941    4.4500  1.384e+00
  0.5941    4.5000  1.331e+00
  0.5941    4.5500  1.273e+00
  0.5941    4.6000  1.234e+00
  0.5941    4.6500  1.231e+00
  0.5941    4.7000  1.214e+00
  0.5941    4.7500  1.210e+00
  0.5941    4.8000  1.253e+00
  0.5941    4.8500  1.285e+00
  0.5941    4.9000  1.250e+00
  0.5941    4.9500  1.145e+00
  0.5941    5.0000  0.000e+00

  0.6040    0.0000  5.397e-01
  0.6040    0.0500  5.423e-01
  0.6040    0.1000  5.042e-01
  0.6040    0.1500  5.353e-01
  0.6040    0.2000  5.248e-01
  0.6040    0.2500  5.247e-01
  0.6040    0.3000  5.611e-01
  0.6040    0.3500  5.470e-01
  0.6040    0.4000  5.291e-01
  0.6040    0.4500  5.236e-01
  0.6040    0.5000  5.234e-01
  0.6040    0.5500  5.284e-01
  0.6040    0.6000  5.353e-01
  0.6040    0.6500  5.090e-01
  0.6040    0.7000  5.301e-01
  0.6040    0.7500  5.235e-01
  0.6040    0.8000  5.467e-01
  0.6040    0.8500  5.165e-01
  0.6040    0.9000  5.409e-01
  0.6040    0.9500  5.427e-01
  0.6040    1.0000  5.800e-01
  0.6040    1.0500  5.248e-01
  0.6040    1.1000  5.077e-01
  0.6040    1.1500  5.370e-01
  0.6040    1.2000  5.490e-01
  0.6040    1.2500  5.155e-01
  0.6040    1.3000  5.390e-01
  0.6040    1.3500  5.343e-01
  0.6040    1.4000  5.404e-01
  0.6040    1.4500  5.657e-01
  0.6040    1.5000  5.353e-01
  0.6040    1.5500  5.237e-01
  0.6040    1.6000  5.347e-01
  0.6040    1.6500  5.587e-01
  0.6040    1.7000  5.377e-01
  0.6040    1.7500  5.439e-01
  0.6040    1.8000  5.811e-01
  0.6040    1.8500  5.444e-01
  0.6040    1.9000  5.764e-01
  0.6040    1.9500  6.040e-01
  0.6040    2.0000  5.727e-01
  0.6040    2.0500  5.527e-01
  0.6040    2.1000  5.822e-01
  0.6040    2.1500  5.872e-01
  0.6040    2.2000  5.624e-01
  0.6040    2.2500  6.064e-01
  0.6040    2.3000  6.462e-01
  0.6040    2.3500  6.564e-01
  0.6040    2.4000  6.647e-01
  0.6040    2.4500  6.695e-01
  0.6040    2.5000  6.866e-01
  0.6040    2.5500  7.079e-01
  0.6040    2.6000  7.183e-01
  0.6040    2.6500  7.135e-01
  0.6040    2.7000  7.341e-01
  0.6040    2.7500  8.762e-01
  0.6040    2.8000  9.701e-01
  0.6040    2.8500  1.029e+00
  0.6040    2.9000  1.116e+00
  0.6040    2.9500  1.207e+00
  0.6040    3.0000  1.357e+00
  0.6040    3.0500  1.559e+00
  0.6040    3.1000  1.766e+00
  0.6040    3.1500  2.179e+00
  0.6040    3.2000  3.079e+00
  0.6040    3.2500  4.104e+00
  0.6040    3.3000  5.767e+00
  0.6040    3.3500  8.863e+00
  0.6040    3.4000  1.528e+01
  0.6040    3.4500  2.934e+01
  0.6040    3.5000  5.020e+01
  0.6040    3.5500  5.587e+01
  0.6040    3.6000  4.478e+01
  0.6040    3.6500  2.580e+01
  0.6040    3.7000  1.517e+01
  0.6040    3.7500  1.005e+01
  0.6040    3.8000  7.245e+00
  0.6040    3.8500  5.435e+00
  0.6040    3.9000  4.182e+00
  0.6040    3.9500  3.216e+00
  0.6040    4.0000  2.440e+00
  0.6040    4.0500  2.094e+00
  0.6040    4.1000  1.919e+00
  0.6040    4.1500  1.755e+00
  0.6040    4.2000  1.650e+00
  0.6040    4.2500  1.546e+00
  0.6040    4.3000  1.447e+00
  0.6040    4.3500  1.378e+00
  0.6040    4.4000  1.330e+00
  0.6040    4.4500  1.290e+00
  0.6040    4.5000  1.232e+00
  0.6040    4.5500  1.206e+00
  0.6040    4.6000  1.211e+00
  0.6040    4.6500  1.193e+00
  0.6040    4.7000  1.227e+00
  0.6040    4.7500  1.254e+00
  0.6040    4.8000  1.269e+00
  0.6040    4.8500  1.182e+00
  0.6040    4.9000  1.040e+00
  0.6040    4.9500  7.955e-01
  0.6040    5.0000  0.000e+00

  0.6139    0.0000  5.666e-01
  0.6139    0.0500  5.340e-01
  0.6139    0.1000  5.397e-01
  0.6139    0.1500  5.033e-01
  0.6139    0.2000  5.537e-01
  0.6139    0.2500  5.131e-01
  0.6139    0.3000  5.462e-01
  0.6139    0.3500  6.010e-01
  0.6139    0.4000  4.763e-01
  0.6139    0.4500  5.071e-01
  0.6139    0.5000  5.418e-01
  0.6139    0.5500  5.371e-01
  0.6139    0.6000  5.378e-01
  0.6139    0.6500  5.531e-01
  0.6139    0.7000  5.685e-01
  0.6139    0.7500  4.929e-01
  0.6139    0.8000  4.949e-01
  0.6139    0.8500  5.140e-01
  0.6139    0.9000  5.377e-01
  0.6139    0.9500  5.566e-01
  0.6139    1.0000  5.539e-01
  0.6139    1.0500  5.528e-01
  0.6139    1.1000  5.673e-01
  0.6139    1.1500  5.311e-01
  0.6139    1.2000  4.978e-01
  0.6139    1.2500  4.882e-01
  0.6139    1.3000  5.387e-01
  0.6139    1.3500  5.362e-01
  0.6139    1.4000  5.281e-01
  0.6139    1.4500  5.636e-01
  0.6139    1.5000  5.606e-01
  0.6139    1.5500  5.799e-01
  0.6139    1.6000  5.316e-01
  0.6139    1.6500  5.826e-01
  0.6139    1.7000  5.099e-01
  0.6139    1.7500  5.276e-01
  0.6139    1.8000  5.464e-01
  0.6139    1.8500  5.627e-01
  0.6139    1.9000  5.839e-01
  0.6139    1.9500  6.190e-01
  0.6139    2.0000  6.110e-01
  0.6139    2.0500  5.986e-01
  0.6139    2.1000  5.605e-01
  0.6139    2.1500  6.199e-01
  0.6139    2.2000  5.922e-01
  0.6139    2.2500  6.123e-01
  0.6139    2.3000  6.201e-01
  0.6139    2.3500  6.602e-01
  0.6139    2.4000  6.868e-01
  0.6139    2.4500  7.062e-01
  0.6139    2.5000  7.590e-01
  0.6139    2.5500  7.207e-01
  0.6139    2.6000  7.283e-01
  0.6139    2.6500  8.930e-01
  0.6139    2.7000  9.163e-01
  0.6139    2.7500  9.485e-01
  0.6139    2.8000  1.039e+00
  0.6139    2.8500  1.154e+00
  0.6139    2.9000  1.318e+00
  0.6139    2.9500  1.489e+00
  0.6139    3.0000  1.664e+00
  0.6139    3.0500  2.005e+00
  0.6139    3.1000  2.807e+00
  0.6139    3.1500  3.620e+00
  0.6139    3.2000  4.977e+00
  0.6139    3.2500  7.516e+00
  0.6139    3.3000  1.255e+01
  0.6139    3.3500  2.363e+01
  0.6139    3.4000  4.429e+01
  0.6139    3.4500  5.527e+01
  0.6139    3.5000  5.096e+01
  0.6139    3.5500  3.192e+01
  0.6139    3.6000  1.804e+01
  0.6139    3.6500  1.134e+01
  0.6139    3.7000  8.001e+00
  0.6139    3.7500  6.012e+00
  0.6139    3.8000  4.495e+00
  0.6139    3.8500  3.492e+00
  0.6139    3.9000  2.717e+00
  0.6139    3.9500  2.204e+00
  0.6139    4.0000  1.947e+00
  0.6139    4.0500  1.771e+00
  0.6139    4.1000  1.650e+00
  0.6139    4.1500  1.544e+00
  0.6139    4.2000  1.459e+00
  0.6139    4.2500  1.399e+00
  0.6139    4.3000  1.307e+00
  0.6139    4.3500  1.269e+00
  0.6139    4.4000  1.232e+00
  0.6139    4.4500  1.213e+00
  0.6139    4.5000  1.173e+00
  0.6139    4.5500  1.173e+00
  0.6139    4.6000  1.198e+00
  0.6139    4.6500  1.215e+00
  0.6139    4.7000  1.264e+00
  0.6139    4.7500  1.216e+00
  0.6139    4.8000  1.075e+00
  0.6139    4.8500  8.607e-01
  0.6139    4.9000  6.996e-01
  0.6139    4.9500  6.181e-01
  0.6139    5.0000  0.000e+00

  0.6238    0.0000  5.561e-01
  0.6238    0.0500  5.129e-01
  0.6238    0.1000  5.212e-01
  0.6238    0.1500  5.444e-01
  0.6238    0.2000  5.190e-01
  0.6238    0.2500  5.128e-01
  0.6238    0.3000  5.600e-01
  0.6238    0.3500  5.506e-01
  0.6238    0.4000  5.273e-01
  0.6238    0.4500  5.768e-01
  0.6238    0.5000  5.097e-01
  0.6238    0.5500  5.269e-01
  0.6238    0.6000  5.609e-01
  0.6238    0.6500  5.291e-01
  0.6238    0.7000  5.279e-01
  0.6238    0.7500  5.514e-01
  0.6238    0.8000  5.661e-01
  0.6238    0.8500  4.986e-01
  0.6238    0.9000  5.224e-01
  0.6238    0.9500  5.390e-01
  0.6238    1.0000  5.364e-01
  0.6238    1.0500  5.390e-01
  0.6238    1.1000  5.175e-01
  0.6238    1.1500  5.457e-01
  0.6238    1.2000  5.517e-01
  0.6238    1.2500  5.643e-01
  0.6238    1.3000  5.309e-01
  0.6238    1.3500  5.300e-01
  0.6238    1.4000  5.397e-01
  0.6238    1.4500  5.452e-01
  0.6238    1.5000  5.446e-01
  0.6238    1.5500  5.457e-01
  0.6238    1.6000  5.452e-01
  0.6238    1.6500  5.634e-01
  0.6238    1.7000  5.805e-01
  0.6238    1.7500  5.594e-01
  0.6238    1.8000  5.385e-01
  0.6238    1.8500  5.565e-01
  0.6238    1.9000  5.671e-01
  0.6238    1.9500  5.407e-01
  0.6238    2.0000  5.936e-01
  0.6238    2.0500  6.211e-01
  0.6238    2.1000  6.097e-01
  0.6238    2.1500  6.556e-01
  0.6238    2.2000  6.534e-01
  0.6238    2.2500  6.558e-01
  0.6238    2.3000  6.515e-01
  0.6238    2.3500  6.545e-01
  0.6238    2.4000  6.916e-01
  0.6238    2.4500  6.602e-01
  0.6238    2.5000  7.730e-01
  0.6238    2.5500  8.921e-01
  0.6238    2.6000  9.022e-01
  0.6238    2.6500  9.592e-01
  0.6238    2.7000  1.027e+00
  0.6238    2.7500  1.106e+00
  0.6238    2.8000  1.228e+00
  0.6238    2.8500  1.358e+00
  0.6238    2.9000  1.507e+00
  0.6238    2.9500  1.928e+00
  0.6238    3.0000  2.668e+00
  0.6238    3.0500  3.382e+00
  0.6238    3.1000  4.576e+00
  0.6238    3.1500  6.735e+00
  0.6238    3.2000  1.097e+01
  0.6238    3.2500  2.029e+01
  0.6238    3.3000  3.978e+01
  0.6238    3.3500  5.470e+01
  0.6238    3.4000  5.369e+01
  0.6238    3.4500  3.669e+01
  0.6238    3.5000  2.032e+01
  0.6238    3.5500  1.236e+01
  0.6238    3.6000  8.515e+00
  0.6238    3.6500  6.443e+00
  0.6238    3.7000  4.806e+00
  0.6238    3.7500  3.582e+00
  0.6238    3.8000  2.808e+00
  0.6238    3.8500  2.349e+00
  0.6238    3.9000  2.066e+00
  0.6238    3.9500  1.825e+00
  0.6238    4.0000  1.638e+00
  0.6238    4.0500  1.517e+00
  0.6238    4.1000  1.418e+00
  0.6238    4.1500  1.355e+00
  0.6238    4.2000  1.280e+00
  0.6238    4.2500  1.264e+00
  0.6238    4.3000  1.213e+00
  0.6238    4.3500  1.187e+00
  0.6238    4.4000  1.178e+00
  0.6238    4.4500  1.141e+00
  0.6238    4.5000  1.173e+00
  0.6238    4.5500  1.190e+00
  0.6238    4.6000  1.232e+00
  0.6238    4.6500  1.211e+00
  0.6238    4.7000  1.079e+00
  0.6238    4.7500  9.340e-01
  0.6238    4.8000  7.395e-01
  0.6238    4.8500  6.061e-01
  0.6238    4.9000  5.800e-01
  0.6238    4.9500  6.036e-01
  0.6238    5.0000  0.000e+00

  0.6337    0.0000  5.605e-01
  0.6337    0.0500  5.323e-01
  0.6337    0.1000  5.171e-01
  0.6337    0.1500  5.356e-01
  0.6337    0.2000  5.450e-01
  0.6337    0.2500  5.009e-01
  0.6337    0.3000  5.170e-01
  0.6337    0.3500  5.356e-01
  0.6337    0.4000  5.310e-01
  0.6337    0.4500  5.558e-01
  0.6337    0.5000  5.662e-01
  0.6337    0.5500  5.119e-01
  0.6337    0.6000  5.099e-01
  0.6337    0.6500  5.257e-01
  0.6337    0.7000  5.156e-01
  0.6337    0.7500  5.328e-01
  0.6337    0.8000  5.502e-01
  0.6337    0.8500  5.465e-01
  0.6337    0.9000  5.805e-01
  0.6337    0.9500  5.179e-01
  0.6337    1.0000  4.942e-01
  0.6337    1.0500  5.383e-01
  0.6337    1.1000  5.188e-01
  0.6337    1.1500  5.441e-01
  0.6337    1.2000  5.468e-01
  0.6337    1.2500  5.577e-01
  0.6337    1.3000  5.741e-01
  0.6337    1.3500  5.455e-01
  0.6337    1.4000  5.552e-01
  0.6337    1.4500  5.151e-01
  0.6337    1.5000  5.315e-01
  0.6337    1.5500  5.515e-01
  0.6337    1.6000  5.528e-01
  0.6337    1.6500  5.752e-01
  0.6337    1.7000  5.876e-01
  0.6337    1.7500  5.892e-01
  0.6337    1.8000  5.927e-01
  0.6337    1.8500  5.415e-01
  0.6337    1.9000  6.268e-01
  0.6337    1.9500  5.546e-01
  0.6337    2.0000  5.835e-01
  0.6337    2.0500  5.976e-01
  0.6337    2.1000  6.387e-01
  0.6337    2.1500  6.754e-01
  0.6337    2.2000  6.760e-01
  0.6337    2.2500  7.188e-01
  0.6337    2.3000  6.902e-01
  0.6337    2.3500  6.637e-01
  0.6337    2.4000  7.967e-01
  0.6337    2.4500  8.120e-01
  0.6337    2.5000  8.331e-01
  0.6337    2.5500  9.235e-01
  0.6337    2.6000  9.849e-01
  0.6337    2.6500  1.112e+00
  0.6337    2.7000  1.235e+00
  0.6337    2.7500  1.344e+00
  0.6337    2.8000  1.445e+00
  0.6337    2.8500  1.912e+00
  0.6337    2.9000  2.519e+00
  0.6337    2.9500  3.163e+00
  0.6337    3.0000  4.286e+00
  0.6337    3.0500  6.327e+00
  0.6337    3.1000  1.025e+01
  0.6337    3.1500  1.887e+01
  0.6337    3.2000  3.758e+01
  0.6337    3.2500  5.430e+01
  0.6337    3.3000  5.451e+01
  0.6337    3.3500  3.961e+01
  0.6337    3.4000  2.183e+01
  0.6337    3.4500  1.296e+01
  0.6337    3.5000  8.713e+00
  0.6337    3.5500  6.543e+00
  0.6337    3.6000  5.003e+00
  0.6337    3.6500  3.681e+00
  0.6337    3.7000  2.838e+00
  0.6337    3.7500  2.311e+00
  0.6337    3.8000  2.122e+00
  0.6337    3.8500  1.922e+00
  0.6337    3.9000  1.704e+00
  0.6337    3.9500  1.573e+00
  0.6337    4.0000  1.413e+00
  0.6337    4.0500  1.303e+00
  0.6337    4.1000  1.260e+00
  0.6337    4.1500  1.212e+00
  0.6337    4.2000  1.179e+00
  0.6337    4.2500  1.174e+00
  0.6337    4.3000  1.149e+00
  0.6337    4.3500  1.135e+00
  0.6337    4.4000  1.148e+00
  0.6337    4.4500  1.181e+00
  0.6337    4.5000  1.197e+00
  0.6337    4.5500  1.192e+00
  0.6337    4.6000  1.096e+00
  0.6337    4.6500  9.207e-01
  0.6337    4.7000  7.475e-01
  0.6337    4.7500  6.248e-01
  0.6337    4.8000  5.525e-01
  0.6337    4.8500  6.014e-01
  0.6337    4.9000  6.281e-01
  0.6337    4.9500  6.639e-01
  0.6337    5.0000  0.000e+00

  0.6436    0.0000  5.529e-01
  0.6436    0.0500  5.330e-01
  0.6436    0.1000  5.015e-01
  0.6436    0.1500  5.455e-01
  0.6436    0.2000  5.044e-01
  0.6436    0.2500  5.302e-01
  0.6436    0.3000  5.582e-01
  0.6436    0.3500  5.321e-01
  0.6436    0.4000  5.325e-01
  0.6436    0.4500  5.427e-01
  0.6436    0.5000  5.137e-01
  0.6436    0.5500  5.336e-01
  0.6436    0.6000  5.585e-01
  0.6436    0.6500  5.014e-01
  0.6436    0.7000  5.159e-01
  0.6436    0.7500  5.334e-01
  0.6436    0.8000  5.338e-01
  0.6436    0.8500  5.274e-01
  0.6436    0.9000  5.169e-01
  0.6436    0.9500  5.454e-01
  0.6436    1.0000  5.628e-01
  0.6436    1.0500  5.257e-01
  0.6436    1.1000  5.212e-01
  0.6436    1.1500  5.363e-01
  0.6436    1.2000  5.523e-01
  0.6436    1.2500  4.883e-01
  0.6436    1.3000  5.523e-01
  0.6436    1.3500  5.374e-01
  0.6436    1.4000  5.575e-01
  0.6436    1.4500  5.777e-01
  0.6436    1.5000  5.666e-01
  0.6436    1.5500  5.454e-01
  0.6436    1.6000  5.418e-01
  0.6436    1.6500  5.631e-01
  0.6436    1.7000  5.598e-01
  0.6436    1.7500  5.795e-01
  0.6436    1.8000  6.102e-01
  0.6436    1.8500  5.997e-01
  0.6436    1.9000  6.312e-01
  0.6436    1.9500  6.279e-01
  0.6436    2.0000  6.416e-01
  0.6436    2.0500  6.419e-01
  0.6436    2.1000  6.330e-01
  0.6436    2.1500  6.483e-01
  0.6436    2.2000  6.317e-01
  0.6436    2.2500  7.203e-01
  0.6436    2.3000  8.379e-01
  0.6436    2.3500  8.005e-01
  0.6436    2.4000  8.918e-01
  0.6436    2.4500  9.246e-01
  0.6436    2.5000  9.764e-01
  0.6436    2.5500  1.051e+00
  0.6436    2.6000  1.139e+00
  0.6436    2.6500  1.254e+00
  0.6436    2.7000  1.408e+00
  0.6436    2.7500  1.969e+00
  0.6436    2.8000  2.507e+00
  0.6436    2.8500  3.136e+00
  0.6436    2.9000  4.226e+00
  0.6436    2.9500  6.170e+00
  0.6436    3.0000  1.001e+01
  0.6436    3.0500  1.848e+01
  0.6436    3.1000  3.756e+01
  0.6436    3.1500  5.479e+01
  0.6436    3.2000  5.507e+01
  0.6436    3.2500  4.038e+01
  0.6436    3.3000  2.193e+01
  0.6436    3.3500  1.286e+01
  0.6436    3.4000  8.636e+00
  0.6436    3.4500  6.456e+00
  0.6436    3.5000  5.052e+00
  0.6436    3.5500  3.712e+00
  0.6436    3.6000  2.772e+00
  0.6436    3.6500  2.222e+00
  0.6436    3.7000  2.043e+00
  0.6436    3.7500  1.976e+00
  0.6436    3.8000  1.783e+00
  0.6436    3.8500  1.549e+00
  0.6436    3.9000  1.468e+00
  0.6436    3.9500  1.373e+00
  0.6436    4.0000  1.251e+00
  0.6436    4.0500  1.165e+00
  0.6436    4.1000  1.147e+00
  0.6436    4.1500  1.117e+00
  0.6436    4.2000  1.121e+00
  0.6436    4.2500  1.098e+00
  0.6436    4.3000  1.122e+00
  0.6436    4.3500  1.138e+00
  0.6436    4.4000  1.184e+00
  0.6436    4.4500  1.173e+00
  0.6436    4.5000  1.064e+00
  0.6436    4.5500  9.034e-01
  0.6436    4.6000  7.604e-01
  0.6436    4.6500  6.154e-01
  0.6436    4.7000  5.533e-01
  0.6436    4.7500  5.723e-01
  0.6436    4.8000  6.382e-01
  0.6436    4.8500  6.633e-01
  0.6436    4.9000  6.747e-01
  0.6436    4.9500  6.930e-01
  0.6436    5.0000  0.000e+00

  0.6535    0.0000  5.139e-01
  0.6535    0.0500  5.469e-01
  0.6535    0.1000  5.380e-01
  0.6535    0.1500  4.990e-01
  0.6535    0.2000  5.211e-01
  0.6535    0.2500  5.551e-01
  0.6535    0.3000  5.315e-01
  0.6535    0.3500  5.484e-01
  0.6535    0.4000  4.970e-01
  0.6535    0.4500  5.033e-01
  0.6535    0.5000  5.184e-01
  0.6535    0.5500  5.101e-01
  0.6535    0.6000  5.584e-01
  0.6535    0.6500  5.676e-01
  0.6535    0.7000  5.776e-01
  0.6535    0.7500  4.903e-01
  0.6535    0.8000  5.210e-01
  0.6535    0.8500  5.349e-01
  0.6535    0.9000  5.271e-01
  0.6535    0.9500  5.393e-01
  0.6535    1.0000  5.437e-01
  0.6535    1.0500  5.541e-01
  0.6535    1.1000  5.666e-01
  0.6535    1.1500  5.636e-01
  0.6535    1.2000  4.917e-01
  0.6535    1.2500  4.923e-01
  0.6535    1.3000  5.530e-01
  0.6535    1.3500  5.465e-01
  0.6535    1.4000  5.579e-01
  0.6535    1.4500  5.719e-01
  0.6535    1.5000  5.815e-01
  0.6535    1.5500  6.020e-01
  0.6535    1.6000  5.302e-01
  0.6535    1.6500  5.988e-01
  0.6535    1.7000  5.588e-01
  0.6535    1.7500  5.538e-01
  0.6535    1.8000  5.910e-01
  0.6535    1.8500  6.268e-01
  0.6535    1.9000  6.335e-01
  0.6535    1.9500  6.672e-01
  0.6535    2.0000  6.737e-01
  0.6535    2.0500  6.707e-01
  0.6535    2.1000  6.119e-01
  0.6535    2.1500  7.445e-01
  0.6535    2.2000  7.542e-01
  0.6535    2.2500  7.683e-01
  0.6535    2.3000  8.457e-01
  0.6535    2.3500  8.933e-01
  0.6535    2.4000  9.712e-01
  0.6535    2.4500  1.082e+00
  0.6535    2.5000  1.173e+00
  0.6535    2.5500  1.231e+00
  0.6535    2.6000  1.447e+00
  0.6535    2.6500  1.985e+00
  0.6535    2.7000  2.424e+00
  0.6535    2.7500  3.072e+00
  0.6535    2.8000  4.229e+00
  0.6535    2.8500  6.249e+00
  0.6535    2.9000  1.031e+01
  0.6535    2.9500  1.949e+01
  0.6535    3.0000  3.996e+01
  0.6535    3.0500  5.560e+01
  0.6535    3.1000  5.530e+01
  0.6535    3.1500  3.899e+01
  0.6535    3.2000  2.088e+01
  0.6535    3.2500  1.230e+01
  0.6535    3.3000  8.257e+00
  0.6535    3.3500  6.193e+00
  0.6535    3.4000  4.863e+00
  0.6535    3.4500  3.672e+00
  0.6535    3.5000  2.694e+00
  0.6535    3.5500  2.136e+00
  0.6535    3.6000  1.992e+00
  0.6535    3.6500  1.889e+00
  0.6535    3.7000  1.782e+00
  0.6535    3.7500  1.622e+00
  0.6535    3.8000  1.439e+00
  0.6535    3.8500  1.363e+00
  0.6535    3.9000  1.331e+00
  0.6535    3.9500  1.236e+00
  0.6535    4.0000  1.106e+00
  0.6535    4.0500  1.076e+00
  0.6535    4.1000  1.056e+00
  0.6535    4.1500  1.067e+00
  0.6535    4.2000  1.091e+00
  0.6535    4.2500  1.100e+00
  0.6535    4.3000  1.150e+00
  0.6535    4.3500  1.132e+00
  0.6535    4.4000  1.027e+00
  0.6535    4.4500  8.820e-01
  0.6535    4.5000  7.139e-01
  0.6535    4.5500  5.976e-01
  0.6535    4.6000  5.524e-01
  0.6535    4.6500  5.636e-01
  0.6535    4.7000  6.309e-01
  0.6535    4.7500  6.550e-01
  0.6535    4.8000  6.597e-01
  0.6535    4.8500  6.731e-01
  0.6535    4.9000  6.974e-01
  0.6535    4.9500  7.143e-01
  0.6535    5.0000  0.000e+00

  0.6634    0.0000  5.339e-01
  0.6634    0.0500  5.506e-01
  0.6634    0.1000  5.146e-01
  0.6634    0.1500  5.310e-01
  0.6634    0.2000  4.931e-01
  0.6634    0.2500  5.453e-01
  0.6634    0.3000  5.499e-01
  0.6634    0.3500  4.957e-01
  0.6634    0.4000  5.627e-01
  0.6634    0.4500  5.655e-01
  0.6634    0.5000  5.026e-01
  0.6634    0.5500  5.260e-01
  0.6634    0.6000  5.566e-01
  0.6634    0.6500  5.141e-01
  0.6634    0.7000  5.302e-01
  0.6634    0.7500  5.407e-01
  0.6634    0.8000  5.667e-01
  0.6634    0.8500  4.967e-01
  0.6634    0.9000  5.382e-01
  0.6634    0.9500  5.395e-01
  0.6634    1.0000  5.383e-01
  0.6634    1.0500  5.635e-01
  0.6634    1.1000  5.265e-01
  0.6634    1.1500  5.639e-01
  0.6634    1.2000  5.741e-01
  0.6634    1.2500  5.487e-01
  0.6634    1.3000  5.218e-01
  0.6634    1.3500  5.446e-01
  0.6634    1.4000  5.453e-01
  0.6634    1.4500  5.459e-01
  0.6634    1.5000  5.589e-01
  0.6634    1.5500  5.951e-01
  0.6634    1.6000  5.587e-01
  0.6634    1.6500  6.162e-01
  0.6634    1.7000  6.270e-01
  0.6634    1.7500  6.035e-01
  0.6634    1.8000  6.036e-01
  0.6634    1.8500  6.283e-01
  0.6634    1.9000  6.307e-01
  0.6634    1.9500  6.140e-01
  0.6634    2.0000  6.801e-01
  0.6634    2.0500  7.580e-01
  0.6634    2.1000  7.710e-01
  0.6634    2.1500  7.979e-01
  0.6634    2.2000  8.712e-01
  0.6634    2.2500  9.048e-01
  0.6634    2.3000  9.498e-01
  0.6634    2.3500  1.019e+00
  0.6634    2.4000  1.114e+00
  0.6634    2.4500  1.180e+00
  0.6634    2.5000  1.558e+00
  0.6634    2.5500  2.068e+00
  0.6634    2.6000  2.467e+00
  0.6634    2.6500  3.204e+00
  0.6634    2.7000  4.401e+00
  0.6634    2.7500  6.578e+00
  0.6634    2.8000  1.105e+01
  0.6634    2.8500  2.162e+01
  0.6634    2.9000  4.464e+01
